ts,event,ticker,side,rating,price,atr,align,reason,option_symbol,expiration,dte,strike,opt_type,bid,ask,mid,spread_pct,delta,theta,mid_iv,open_interest,volume,breakeven_move,gates,score,rejected,sig_ticker,sig_side,sig_rating,sig_align
2026-07-27T14:40:02,candidate,,,,,,,,SPY260728P00738000,2026-07-28,1,738.0,put,3.07,3.09,3.08,0.0065,0.506,-1.3399,0.173,3706,47683,1.87,spread=P;open_interest=P;volume=P;iv=P;breakeven=F,-1.0,breakeven,SPY,SELL,-7,RIDE_both
2026-07-27T14:40:02,candidate,,,,,,,,SPY260728P00739000,2026-07-28,1,739.0,put,3.57,3.61,3.59,0.0111,0.566,-1.268,0.1695,3255,33205,1.38,spread=P;open_interest=P;volume=P;iv=P;breakeven=F,-1.0,breakeven,SPY,SELL,-7,RIDE_both
2026-07-27T14:40:02,candidate,,,,,,,,SPY260728P00740000,2026-07-28,1,740.0,put,4.13,4.18,4.155,0.012,0.626,-1.1715,0.1664,9191,32616,0.945,spread=P;open_interest=P;volume=P;iv=P;breakeven=F,-1.0,breakeven,SPY,SELL,-7,RIDE_both
2026-07-27T14:40:02,candidate,,,,,,,,SPY260728P00741000,2026-07-28,1,741.0,put,4.77,4.82,4.795,0.0104,0.685,-1.0557,0.1629,1697,18532,0.585,spread=P;open_interest=P;volume=P;iv=P;breakeven=P,0.6793,,SPY,SELL,-7,RIDE_both
2026-07-27T14:40:02,candidate,,,,,,,,SPY260728P00742000,2026-07-28,1,742.0,put,5.47,5.52,5.495,0.0091,0.741,-0.824,0.1603,1826,17173,0.285,spread=P;open_interest=P;volume=P;iv=P;breakeven=P,0.6864,,SPY,SELL,-7,RIDE_both
2026-07-27T14:40:02,candidate,,,,,,,,SPY260728P00743000,2026-07-28,1,743.0,put,6.23,6.28,6.255,0.008,0.791,-0.606,0.1567,2583,14823,0.045,spread=P;open_interest=P;volume=P;iv=P;breakeven=P,0.6809,,SPY,SELL,-7,RIDE_both
2026-07-27T14:40:02,candidate,,,,,,,,SPY260729P00739000,2026-07-29,2,739.0,put,4.86,4.92,4.89,0.0123,0.539,-1.0117,0.1841,1053,6812,2.68,spread=P;open_interest=P;volume=P;iv=P;breakeven=F,-1.0,breakeven,SPY,SELL,-7,RIDE_both
2026-07-27T14:40:02,candidate,,,,,,,,SPY260729P00740000,2026-07-29,2,740.0,put,5.38,5.43,5.405,0.0093,0.579,-0.9698,0.1821,4227,6426,2.195,spread=P;open_interest=P;volume=P;iv=P;breakeven=F,-1.0,breakeven,SPY,SELL,-7,RIDE_both
2026-07-27T14:40:02,candidate,,,,,,,,SPY260729P00741000,2026-07-29,2,741.0,put,5.93,6.0,5.965,0.0117,0.621,-0.9196,0.1777,1454,5783,1.755,spread=P;open_interest=P;volume=P;iv=P;breakeven=F,-1.0,breakeven,SPY,SELL,-7,RIDE_both
2026-07-27T14:40:02,candidate,,,,,,,,SPY260729P00742000,2026-07-29,2,742.0,put,6.51,6.64,6.575,0.0198,0.661,-0.8618,0.1753,1168,7371,1.365,spread=P;open_interest=P;volume=P;iv=P;breakeven=F,-1.0,breakeven,SPY,SELL,-7,RIDE_both
2026-07-27T14:40:02,candidate,,,,,,,,SPY260729P00743000,2026-07-29,2,743.0,put,7.01,7.32,7.165,0.0433,0.701,-0.7974,0.1726,751,5175,0.955,spread=P;open_interest=P;volume=P;iv=P;breakeven=F,-1.0,breakeven,SPY,SELL,-7,RIDE_both
2026-07-27T14:40:02,candidate,,,,,,,,SPY260729P00744000,2026-07-29,2,744.0,put,7.67,8.16,7.915,0.0619,0.739,-0.7282,0.1724,625,4710,0.705,spread=F;open_interest=P;volume=P;iv=P;breakeven=P,-1.0,spread,SPY,SELL,-7,RIDE_both
2026-07-27T14:40:02,candidate,,,,,,,,SPY260729P00745000,2026-07-29,2,745.0,put,8.46,8.74,8.6,0.0326,0.774,-0.6559,0.1722,2610,4575,0.39,spread=P;open_interest=P;volume=P;iv=P;breakeven=P,0.5278,,SPY,SELL,-7,RIDE_both
