Time,Category,Message,
7/23/2026 6:35:15 AM,Order,Order='474083431214/DEMO7298826' Name='Close' New state='Accepted' Instrument='M2K SEP26' Action='Buy to cover' Limit price=0 Stop price=0 Quantity=5 Type='Market' Time in force=DAY Oco='' Filled=0 Fill price=0 Error='No error' Native error='',
7/23/2026 6:35:15 AM,Order,Order='474083431214/DEMO7298826' Name='Close' New state='Submitted' Instrument='M2K SEP26' Action='Buy to cover' Limit price=0 Stop price=0 Quantity=5 Type='Market' Time in force=DAY Oco='' Filled=0 Fill price=0 Error='No error' Native error='',
7/23/2026 6:35:15 AM,Position,Flatten account='DEMO7298826',
7/22/2026 6:20:05 PM,Position,Instrument='M2K SEP26' Account='DEMO7298826' Average price=2968.2 Quantity=5 Market position=Short Operation=Operation_Add,
7/22/2026 6:20:05 PM,Execution,Execution='474083431205_1' Instrument='M2K SEP26' Account='DEMO7298826' Exchange=Default Price=2968.2 Quantity=5 Market position=Short Operation=Operation_Add Order='474083431205' Time='7/22/2026 6:20 PM',
7/22/2026 6:20:05 PM,Order,Order='474083431205/DEMO7298826' Name='' New state='Filled' Instrument='M2K SEP26' Action='Sell' Limit price=0 Stop price=0 Quantity=5 Type='Market' Time in force=DAY Oco='' Filled=5 Fill price=2968.2 Error='No error' Native error='',
7/22/2026 6:20:05 PM,Order,Order='474083431205/DEMO7298826' Name='' New state='Working' Instrument='M2K SEP26' Action='Sell' Limit price=0 Stop price=0 Quantity=5 Type='Market' Time in force=DAY Oco='' Filled=0 Fill price=0 Error='No error' Native error='',
7/22/2026 6:20:05 PM,Order,Order='474083431205/DEMO7298826' Name='' New state='Accepted' Instrument='M2K SEP26' Action='Sell' Limit price=0 Stop price=0 Quantity=5 Type='Market' Time in force=DAY Oco='' Filled=0 Fill price=0 Error='No error' Native error='',
7/22/2026 6:20:05 PM,Order,Order='474083431205/DEMO7298826' Name='' New state='Submitted' Instrument='M2K SEP26' Action='Sell' Limit price=0 Stop price=0 Quantity=5 Type='Market' Time in force=DAY Oco='' Filled=0 Fill price=0 Error='No error' Native error='',
7/22/2026 6:05:01 PM,Position,Instrument='MYM SEP26' Account='DEMO7298826' Average price=52401 Quantity=3 Market position=Short Operation=Operation_Add,
7/22/2026 6:05:01 PM,Execution,Execution='474083431196_1' Instrument='MYM SEP26' Account='DEMO7298826' Exchange=Default Price=52401 Quantity=3 Market position=Short Operation=Operation_Add Order='474083431196' Time='7/22/2026 6:05 PM',
7/22/2026 6:05:01 PM,Order,Order='474083431196/DEMO7298826' Name='' New state='Filled' Instrument='MYM SEP26' Action='Sell' Limit price=0 Stop price=0 Quantity=3 Type='Market' Time in force=DAY Oco='' Filled=3 Fill price=52401 Error='No error' Native error='',
7/22/2026 6:05:01 PM,Order,Order='474083431196/DEMO7298826' Name='' New state='Working' Instrument='MYM SEP26' Action='Sell' Limit price=0 Stop price=0 Quantity=3 Type='Market' Time in force=DAY Oco='' Filled=0 Fill price=0 Error='No error' Native error='',
7/22/2026 6:05:01 PM,Order,Order='474083431196/DEMO7298826' Name='' New state='Accepted' Instrument='MYM SEP26' Action='Sell' Limit price=0 Stop price=0 Quantity=3 Type='Market' Time in force=DAY Oco='' Filled=0 Fill price=0 Error='No error' Native error='',
7/22/2026 6:05:01 PM,Order,Order='474083431196/DEMO7298826' Name='' New state='Submitted' Instrument='MYM SEP26' Action='Sell' Limit price=0 Stop price=0 Quantity=3 Type='Market' Time in force=DAY Oco='' Filled=0 Fill price=0 Error='No error' Native error='',
7/22/2026 5:03:07 PM,Connection,Simulation: Primary connection=Connected Price feed=Connected,
7/22/2026 5:03:06 PM,Connection,Simulation: Primary connection=Connection lost Price feed=Connected,
7/22/2026 4:50:02 PM,Position,Instrument='MYM SEP26' Account='DEMO7298826' Average price=0 Quantity=0 Market position=Flat Operation=Remove,
7/22/2026 4:50:02 PM,Execution,Execution='474083431176_1' Instrument='MYM SEP26' Account='DEMO7298826' Exchange=Default Price=52505 Quantity=8 Market position=Long Operation=Operation_Add Order='474083431176' Time='7/22/2026 4:50 PM',
7/22/2026 4:50:02 PM,Order,Order='474083431176/DEMO7298826' Name='Close' New state='Filled' Instrument='MYM SEP26' Action='Buy to cover' Limit price=0 Stop price=0 Quantity=8 Type='Market' Time in force=DAY Oco='' Filled=8 Fill price=52505 Error='No error' Native error='',
7/22/2026 4:50:02 PM,Order,Order='474083431176/DEMO7298826' Name='Close' New state='Working' Instrument='MYM SEP26' Action='Buy to cover' Limit price=0 Stop price=0 Quantity=8 Type='Market' Time in force=DAY Oco='' Filled=0 Fill price=0 Error='No error' Native error='',
7/22/2026 4:50:02 PM,Order,Order='474083431176/DEMO7298826' Name='Close' New state='Accepted' Instrument='MYM SEP26' Action='Buy to cover' Limit price=0 Stop price=0 Quantity=8 Type='Market' Time in force=DAY Oco='' Filled=0 Fill price=0 Error='No error' Native error='',
7/22/2026 4:50:02 PM,Order,Order='474083431176/DEMO7298826' Name='Close' New state='Submitted' Instrument='MYM SEP26' Action='Buy to cover' Limit price=0 Stop price=0 Quantity=8 Type='Market' Time in force=DAY Oco='' Filled=0 Fill price=0 Error='No error' Native error='',
7/22/2026 4:50:02 PM,Position,Instrument='M2K SEP26' Account='DEMO7298826' Average price=0 Quantity=0 Market position=Flat Operation=Remove,
7/22/2026 4:50:02 PM,Execution,Execution='474083431165_1' Instrument='M2K SEP26' Account='DEMO7298826' Exchange=Default Price=2972.2 Quantity=4 Market position=Long Operation=Operation_Add Order='474083431165' Time='7/22/2026 4:50 PM',
7/22/2026 4:50:02 PM,Order,Order='474083431165/DEMO7298826' Name='Close' New state='Filled' Instrument='M2K SEP26' Action='Buy to cover' Limit price=0 Stop price=0 Quantity=4 Type='Market' Time in force=DAY Oco='' Filled=4 Fill price=2972.2 Error='No error' Native error='',
7/22/2026 4:50:02 PM,Order,Order='474083431165/DEMO7298826' Name='Close' New state='Working' Instrument='M2K SEP26' Action='Buy to cover' Limit price=0 Stop price=0 Quantity=4 Type='Market' Time in force=DAY Oco='' Filled=0 Fill price=0 Error='No error' Native error='',
7/22/2026 4:50:02 PM,Order,Order='474083431165/DEMO7298826' Name='Close' New state='Accepted' Instrument='M2K SEP26' Action='Buy to cover' Limit price=0 Stop price=0 Quantity=4 Type='Market' Time in force=DAY Oco='' Filled=0 Fill price=0 Error='No error' Native error='',
7/22/2026 4:50:02 PM,Order,Order='474083431165/DEMO7298826' Name='Close' New state='Submitted' Instrument='M2K SEP26' Action='Buy to cover' Limit price=0 Stop price=0 Quantity=4 Type='Market' Time in force=DAY Oco='' Filled=0 Fill price=0 Error='No error' Native error='',
7/22/2026 4:50:02 PM,Position,Flatten account='DEMO7298826',
7/22/2026 4:50:01 PM,Position,Flatten account='DEMO7298826',
7/22/2026 4:50:01 PM,Position,Instrument='MNQ SEP26' Account='DEMO7298826' Average price=0 Quantity=0 Market position=Flat Operation=Remove,
7/22/2026 4:50:01 PM,Execution,Execution='474083431154_1' Instrument='MNQ SEP26' Account='DEMO7298826' Exchange=Default Price=29190.75 Quantity=1 Market position=Long Operation=Operation_Add Order='474083431154' Time='7/22/2026 4:50 PM',
7/22/2026 4:50:01 PM,Order,Order='474083431154/DEMO7298826' Name='Close' New state='Filled' Instrument='MNQ SEP26' Action='Buy to cover' Limit price=0 Stop price=0 Quantity=1 Type='Market' Time in force=DAY Oco='' Filled=1 Fill price=29190.75 Error='No error' Native error='',
7/22/2026 4:50:01 PM,Order,Order='474083431154/DEMO7298826' Name='Close' New state='Working' Instrument='MNQ SEP26' Action='Buy to cover' Limit price=0 Stop price=0 Quantity=1 Type='Market' Time in force=DAY Oco='' Filled=0 Fill price=0 Error='No error' Native error='',
7/22/2026 4:50:01 PM,Order,Order='474083431154/DEMO7298826' Name='Close' New state='Accepted' Instrument='MNQ SEP26' Action='Buy to cover' Limit price=0 Stop price=0 Quantity=1 Type='Market' Time in force=DAY Oco='' Filled=0 Fill price=0 Error='No error' Native error='',
7/22/2026 4:50:01 PM,Order,Order='474083431154/DEMO7298826' Name='Close' New state='Submitted' Instrument='MNQ SEP26' Action='Buy to cover' Limit price=0 Stop price=0 Quantity=1 Type='Market' Time in force=DAY Oco='' Filled=0 Fill price=0 Error='No error' Native error='',
7/22/2026 4:50:01 PM,Position,Flatten account='DEMO7298826',
7/22/2026 9:33:47 AM,Connection,Simulation: Primary connection=Connected Price feed=Connected,
7/22/2026 9:33:46 AM,Connection,Simulation: Primary connection=Connected Price feed=Connection lost,
7/22/2026 9:15:01 AM,Position,Instrument='M2K SEP26' Account='DEMO7298826' Average price=2984.5 Quantity=4 Market position=Short Operation=Operation_Add,
7/22/2026 9:15:01 AM,Execution,Execution='474083431145_1' Instrument='M2K SEP26' Account='DEMO7298826' Exchange=Default Price=2984.5 Quantity=4 Market position=Short Operation=Operation_Add Order='474083431145' Time='7/22/2026 9:15 AM',
7/22/2026 9:15:01 AM,Order,Order='474083431145/DEMO7298826' Name='' New state='Filled' Instrument='M2K SEP26' Action='Sell' Limit price=0 Stop price=0 Quantity=4 Type='Market' Time in force=DAY Oco='' Filled=4 Fill price=2984.5 Error='No error' Native error='',
7/22/2026 9:15:01 AM,Order,Order='474083431145/DEMO7298826' Name='' New state='Working' Instrument='M2K SEP26' Action='Sell' Limit price=0 Stop price=0 Quantity=4 Type='Market' Time in force=DAY Oco='' Filled=0 Fill price=0 Error='No error' Native error='',
7/22/2026 9:15:01 AM,Order,Order='474083431145/DEMO7298826' Name='' New state='Accepted' Instrument='M2K SEP26' Action='Sell' Limit price=0 Stop price=0 Quantity=4 Type='Market' Time in force=DAY Oco='' Filled=0 Fill price=0 Error='No error' Native error='',
7/22/2026 9:15:01 AM,Order,Order='474083431145/DEMO7298826' Name='' New state='Submitted' Instrument='M2K SEP26' Action='Sell' Limit price=0 Stop price=0 Quantity=4 Type='Market' Time in force=DAY Oco='' Filled=0 Fill price=0 Error='No error' Native error='',
7/22/2026 4:15:00 AM,Position,Instrument='MNQ SEP26' Account='DEMO7298826' Average price=29067.25 Quantity=1 Market position=Short Operation=Operation_Add,
7/22/2026 4:15:00 AM,Execution,Execution='474083431136_1' Instrument='MNQ SEP26' Account='DEMO7298826' Exchange=Default Price=29067.25 Quantity=1 Market position=Short Operation=Operation_Add Order='474083431136' Time='7/22/2026 4:15 AM',
7/22/2026 4:15:00 AM,Order,Order='474083431136/DEMO7298826' Name='' New state='Filled' Instrument='MNQ SEP26' Action='Sell' Limit price=0 Stop price=0 Quantity=1 Type='Market' Time in force=DAY Oco='' Filled=1 Fill price=29067.25 Error='No error' Native error='',
7/22/2026 4:15:00 AM,Order,Order='474083431136/DEMO7298826' Name='' New state='Working' Instrument='MNQ SEP26' Action='Sell' Limit price=0 Stop price=0 Quantity=1 Type='Market' Time in force=DAY Oco='' Filled=0 Fill price=0 Error='No error' Native error='',
7/22/2026 4:15:00 AM,Order,Order='474083431136/DEMO7298826' Name='' New state='Accepted' Instrument='MNQ SEP26' Action='Sell' Limit price=0 Stop price=0 Quantity=1 Type='Market' Time in force=DAY Oco='' Filled=0 Fill price=0 Error='No error' Native error='',
7/22/2026 4:15:00 AM,Order,Order='474083431136/DEMO7298826' Name='' New state='Submitted' Instrument='MNQ SEP26' Action='Sell' Limit price=0 Stop price=0 Quantity=1 Type='Market' Time in force=DAY Oco='' Filled=0 Fill price=0 Error='No error' Native error='',
7/21/2026 11:50:04 PM,Position,Instrument='MYM SEP26' Account='DEMO7298826' Average price=52413 Quantity=8 Market position=Short Operation=Operation_Add,
7/21/2026 11:50:04 PM,Execution,Execution='474083431127_1' Instrument='MYM SEP26' Account='DEMO7298826' Exchange=Default Price=52413 Quantity=8 Market position=Short Operation=Operation_Add Order='474083431127' Time='7/21/2026 11:50 PM',
7/21/2026 11:50:04 PM,Order,Order='474083431127/DEMO7298826' Name='' New state='Filled' Instrument='MYM SEP26' Action='Sell' Limit price=0 Stop price=0 Quantity=8 Type='Market' Time in force=DAY Oco='' Filled=8 Fill price=52413 Error='No error' Native error='',
7/21/2026 11:50:04 PM,Order,Order='474083431127/DEMO7298826' Name='' New state='Working' Instrument='MYM SEP26' Action='Sell' Limit price=0 Stop price=0 Quantity=8 Type='Market' Time in force=DAY Oco='' Filled=0 Fill price=0 Error='No error' Native error='',
7/21/2026 11:50:04 PM,Order,Order='474083431127/DEMO7298826' Name='' New state='Accepted' Instrument='MYM SEP26' Action='Sell' Limit price=0 Stop price=0 Quantity=8 Type='Market' Time in force=DAY Oco='' Filled=0 Fill price=0 Error='No error' Native error='',
7/21/2026 11:50:04 PM,Order,Order='474083431127/DEMO7298826' Name='' New state='Submitted' Instrument='MYM SEP26' Action='Sell' Limit price=0 Stop price=0 Quantity=8 Type='Market' Time in force=DAY Oco='' Filled=0 Fill price=0 Error='No error' Native error='',
7/21/2026 5:03:06 PM,Connection,Simulation: Primary connection=Connected Price feed=Connected,
7/21/2026 5:03:05 PM,Connection,Simulation: Primary connection=Connection lost Price feed=Connected,
7/21/2026 4:50:06 PM,Position,Instrument='MCL SEP26' Account='DEMO7298826' Average price=0 Quantity=0 Market position=Flat Operation=Remove,
7/21/2026 4:50:06 PM,Execution,Execution='474083431107_1' Instrument='MCL SEP26' Account='DEMO7298826' Exchange=Default Price=84.46 Quantity=2 Market position=Short Operation=Operation_Add Order='474083431107' Time='7/21/2026 4:50 PM',
7/21/2026 4:50:06 PM,Order,Order='474083431107/DEMO7298826' Name='Close' New state='Filled' Instrument='MCL SEP26' Action='Sell' Limit price=0 Stop price=0 Quantity=2 Type='Market' Time in force=DAY Oco='' Filled=2 Fill price=84.46 Error='No error' Native error='',
7/21/2026 4:50:06 PM,Order,Order='474083431107/DEMO7298826' Name='Close' New state='Working' Instrument='MCL SEP26' Action='Sell' Limit price=0 Stop price=0 Quantity=2 Type='Market' Time in force=DAY Oco='' Filled=0 Fill price=0 Error='No error' Native error='',
7/21/2026 4:50:06 PM,Order,Order='474083431107/DEMO7298826' Name='Close' New state='Accepted' Instrument='MCL SEP26' Action='Sell' Limit price=0 Stop price=0 Quantity=2 Type='Market' Time in force=DAY Oco='' Filled=0 Fill price=0 Error='No error' Native error='',
7/21/2026 4:50:06 PM,Order,Order='474083431107/DEMO7298826' Name='Close' New state='Submitted' Instrument='MCL SEP26' Action='Sell' Limit price=0 Stop price=0 Quantity=2 Type='Market' Time in force=DAY Oco='' Filled=0 Fill price=0 Error='No error' Native error='',
7/21/2026 4:50:06 PM,Position,Flatten account='DEMO7298826',
7/21/2026 4:50:02 PM,Position,Instrument='MYM SEP26' Account='DEMO7298826' Average price=0 Quantity=0 Market position=Flat Operation=Remove,
7/21/2026 4:50:02 PM,Execution,Execution='474083431096_1' Instrument='MYM SEP26' Account='DEMO7298826' Exchange=Default Price=52416 Quantity=4 Market position=Short Operation=Operation_Add Order='474083431096' Time='7/21/2026 4:50 PM',
7/21/2026 4:50:02 PM,Order,Order='474083431096/DEMO7298826' Name='Close' New state='Filled' Instrument='MYM SEP26' Action='Sell' Limit price=0 Stop price=0 Quantity=4 Type='Market' Time in force=DAY Oco='' Filled=4 Fill price=52416 Error='No error' Native error='',
7/21/2026 4:50:02 PM,Order,Order='474083431096/DEMO7298826' Name='Close' New state='Working' Instrument='MYM SEP26' Action='Sell' Limit price=0 Stop price=0 Quantity=4 Type='Market' Time in force=DAY Oco='' Filled=0 Fill price=0 Error='No error' Native error='',
7/21/2026 4:50:02 PM,Order,Order='474083431096/DEMO7298826' Name='Close' New state='Accepted' Instrument='MYM SEP26' Action='Sell' Limit price=0 Stop price=0 Quantity=4 Type='Market' Time in force=DAY Oco='' Filled=0 Fill price=0 Error='No error' Native error='',
7/21/2026 4:50:02 PM,Order,Order='474083431096/DEMO7298826' Name='Close' New state='Submitted' Instrument='MYM SEP26' Action='Sell' Limit price=0 Stop price=0 Quantity=4 Type='Market' Time in force=DAY Oco='' Filled=0 Fill price=0 Error='No error' Native error='',
7/21/2026 4:50:02 PM,Position,Flatten account='DEMO7298826',
7/21/2026 4:50:02 PM,Position,Instrument='M2K SEP26' Account='DEMO7298826' Average price=0 Quantity=0 Market position=Flat Operation=Remove,
7/21/2026 4:50:02 PM,Execution,Execution='474083431085_1' Instrument='M2K SEP26' Account='DEMO7298826' Exchange=Default Price=2994.7 Quantity=4 Market position=Long Operation=Operation_Add Order='474083431085' Time='7/21/2026 4:50 PM',
7/21/2026 4:50:02 PM,Order,Order='474083431085/DEMO7298826' Name='Close' New state='Filled' Instrument='M2K SEP26' Action='Buy to cover' Limit price=0 Stop price=0 Quantity=4 Type='Market' Time in force=DAY Oco='' Filled=4 Fill price=2994.7 Error='No error' Native error='',
7/21/2026 4:50:01 PM,Order,Order='474083431085/DEMO7298826' Name='Close' New state='Working' Instrument='M2K SEP26' Action='Buy to cover' Limit price=0 Stop price=0 Quantity=4 Type='Market' Time in force=DAY Oco='' Filled=0 Fill price=0 Error='No error' Native error='',
7/21/2026 4:50:01 PM,Order,Order='474083431085/DEMO7298826' Name='Close' New state='Accepted' Instrument='M2K SEP26' Action='Buy to cover' Limit price=0 Stop price=0 Quantity=4 Type='Market' Time in force=DAY Oco='' Filled=0 Fill price=0 Error='No error' Native error='',
7/21/2026 4:50:01 PM,Order,Order='474083431085/DEMO7298826' Name='Close' New state='Submitted' Instrument='M2K SEP26' Action='Buy to cover' Limit price=0 Stop price=0 Quantity=4 Type='Market' Time in force=DAY Oco='' Filled=0 Fill price=0 Error='No error' Native error='',
7/21/2026 4:50:01 PM,Position,Flatten account='DEMO7298826',
7/21/2026 4:50:01 PM,Position,Instrument='MNQ SEP26' Account='DEMO7298826' Average price=0 Quantity=0 Market position=Flat Operation=Remove,
7/21/2026 4:50:01 PM,Execution,Execution='474083431074_1' Instrument='MNQ SEP26' Account='DEMO7298826' Exchange=Default Price=29283 Quantity=1 Market position=Short Operation=Operation_Add Order='474083431074' Time='7/21/2026 4:50 PM',
7/21/2026 4:50:00 PM,Order,Order='474083431074/DEMO7298826' Name='Close' New state='Filled' Instrument='MNQ SEP26' Action='Sell' Limit price=0 Stop price=0 Quantity=1 Type='Market' Time in force=DAY Oco='' Filled=1 Fill price=29283 Error='No error' Native error='',
7/21/2026 4:50:00 PM,Order,Order='474083431074/DEMO7298826' Name='Close' New state='Working' Instrument='MNQ SEP26' Action='Sell' Limit price=0 Stop price=0 Quantity=1 Type='Market' Time in force=DAY Oco='' Filled=0 Fill price=0 Error='No error' Native error='',
7/21/2026 4:50:00 PM,Order,Order='474083431074/DEMO7298826' Name='Close' New state='Accepted' Instrument='MNQ SEP26' Action='Sell' Limit price=0 Stop price=0 Quantity=1 Type='Market' Time in force=DAY Oco='' Filled=0 Fill price=0 Error='No error' Native error='',
7/21/2026 4:50:00 PM,Order,Order='474083431074/DEMO7298826' Name='Close' New state='Submitted' Instrument='MNQ SEP26' Action='Sell' Limit price=0 Stop price=0 Quantity=1 Type='Market' Time in force=DAY Oco='' Filled=0 Fill price=0 Error='No error' Native error='',
7/21/2026 4:50:00 PM,Position,Flatten account='DEMO7298826',
7/21/2026 3:55:01 PM,Position,Instrument='MNQ SEP26' Account='DEMO7298826' Average price=29340.25 Quantity=1 Market position=Long Operation=Operation_Add,
7/21/2026 3:55:01 PM,Execution,Execution='474083431065_1' Instrument='MNQ SEP26' Account='DEMO7298826' Exchange=Default Price=29340.25 Quantity=1 Market position=Long Operation=Operation_Add Order='474083431065' Time='7/21/2026 3:55 PM',
7/21/2026 3:55:01 PM,Order,Order='474083431065/DEMO7298826' Name='' New state='Filled' Instrument='MNQ SEP26' Action='Buy' Limit price=0 Stop price=0 Quantity=1 Type='Market' Time in force=DAY Oco='' Filled=1 Fill price=29340.25 Error='No error' Native error='',
7/21/2026 3:55:01 PM,Order,Order='474083431065/DEMO7298826' Name='' New state='Working' Instrument='MNQ SEP26' Action='Buy' Limit price=0 Stop price=0 Quantity=1 Type='Market' Time in force=DAY Oco='' Filled=0 Fill price=0 Error='No error' Native error='',
7/21/2026 3:55:01 PM,Order,Order='474083431065/DEMO7298826' Name='' New state='Accepted' Instrument='MNQ SEP26' Action='Buy' Limit price=0 Stop price=0 Quantity=1 Type='Market' Time in force=DAY Oco='' Filled=0 Fill price=0 Error='No error' Native error='',
7/21/2026 3:55:01 PM,Order,Order='474083431065/DEMO7298826' Name='' New state='Submitted' Instrument='MNQ SEP26' Action='Buy' Limit price=0 Stop price=0 Quantity=1 Type='Market' Time in force=DAY Oco='' Filled=0 Fill price=0 Error='No error' Native error='',
7/21/2026 3:55:01 PM,Position,Instrument='MNQ SEP26' Account='DEMO7298826' Average price=0 Quantity=0 Market position=Flat Operation=Remove,
7/21/2026 3:55:01 PM,Execution,Execution='474083431054_1' Instrument='MNQ SEP26' Account='DEMO7298826' Exchange=Default Price=29336.75 Quantity=1 Market position=Long Operation=Operation_Add Order='474083431054' Time='7/21/2026 3:55 PM',
7/21/2026 3:55:01 PM,Order,Order='474083431054/DEMO7298826' Name='Close' New state='Filled' Instrument='MNQ SEP26' Action='Buy to cover' Limit price=0 Stop price=0 Quantity=1 Type='Market' Time in force=DAY Oco='' Filled=1 Fill price=29336.75 Error='No error' Native error='',
7/21/2026 3:55:01 PM,Order,Order='474083431054/DEMO7298826' Name='Close' New state='Working' Instrument='MNQ SEP26' Action='Buy to cover' Limit price=0 Stop price=0 Quantity=1 Type='Market' Time in force=DAY Oco='' Filled=0 Fill price=0 Error='No error' Native error='',
7/21/2026 3:55:01 PM,Order,Order='474083431054/DEMO7298826' Name='Close' New state='Accepted' Instrument='MNQ SEP26' Action='Buy to cover' Limit price=0 Stop price=0 Quantity=1 Type='Market' Time in force=DAY Oco='' Filled=0 Fill price=0 Error='No error' Native error='',
7/21/2026 3:55:01 PM,Order,Order='474083431054/DEMO7298826' Name='Close' New state='Submitted' Instrument='MNQ SEP26' Action='Buy to cover' Limit price=0 Stop price=0 Quantity=1 Type='Market' Time in force=DAY Oco='' Filled=0 Fill price=0 Error='No error' Native error='',
7/21/2026 3:55:00 PM,Position,Flatten account='DEMO7298826',
7/21/2026 2:35:03 PM,Position,Instrument='MCL SEP26' Account='DEMO7298826' Average price=84.4 Quantity=2 Market position=Long Operation=Operation_Add,
7/21/2026 2:35:03 PM,Execution,Execution='474083431047_1' Instrument='MCL SEP26' Account='DEMO7298826' Exchange=Default Price=84.4 Quantity=2 Market position=Long Operation=Operation_Add Order='474083431047' Time='7/21/2026 2:35 PM',
7/21/2026 2:35:03 PM,Order,Order='474083431047/DEMO7298826' Name='' New state='Filled' Instrument='MCL SEP26' Action='Buy' Limit price=0 Stop price=0 Quantity=2 Type='Market' Time in force=DAY Oco='' Filled=2 Fill price=84.4 Error='No error' Native error='',
7/21/2026 2:35:03 PM,Order,Order='474083431047/DEMO7298826' Name='' New state='Working' Instrument='MCL SEP26' Action='Buy' Limit price=0 Stop price=0 Quantity=2 Type='Market' Time in force=DAY Oco='' Filled=0 Fill price=0 Error='No error' Native error='',
7/21/2026 2:35:03 PM,Order,Order='474083431047/DEMO7298826' Name='' New state='Accepted' Instrument='MCL SEP26' Action='Buy' Limit price=0 Stop price=0 Quantity=2 Type='Market' Time in force=DAY Oco='' Filled=0 Fill price=0 Error='No error' Native error='',
7/21/2026 2:35:03 PM,Order,Order='474083431047/DEMO7298826' Name='' New state='Submitted' Instrument='MCL SEP26' Action='Buy' Limit price=0 Stop price=0 Quantity=2 Type='Market' Time in force=DAY Oco='' Filled=0 Fill price=0 Error='No error' Native error='',
7/21/2026 2:35:03 PM,Position,Instrument='MCL SEP26' Account='DEMO7298826' Average price=0 Quantity=0 Market position=Flat Operation=Remove,
7/21/2026 2:35:03 PM,Execution,Execution='474083431038_1' Instrument='MCL SEP26' Account='DEMO7298826' Exchange=Default Price=84.4 Quantity=4 Market position=Long Operation=Operation_Add Order='474083431038' Time='7/21/2026 2:35 PM',
7/21/2026 2:35:03 PM,Order,Order='474083431038/DEMO7298826' Name='Close' New state='Filled' Instrument='MCL SEP26' Action='Buy to cover' Limit price=0 Stop price=0 Quantity=4 Type='Market' Time in force=DAY Oco='' Filled=4 Fill price=84.4 Error='No error' Native error='',
7/21/2026 2:35:03 PM,Order,Order='474083431038/DEMO7298826' Name='Close' New state='Working' Instrument='MCL SEP26' Action='Buy to cover' Limit price=0 Stop price=0 Quantity=4 Type='Market' Time in force=DAY Oco='' Filled=0 Fill price=0 Error='No error' Native error='',
7/21/2026 2:35:03 PM,Order,Order='474083431038/DEMO7298826' Name='Close' New state='Accepted' Instrument='MCL SEP26' Action='Buy to cover' Limit price=0 Stop price=0 Quantity=4 Type='Market' Time in force=DAY Oco='' Filled=0 Fill price=0 Error='No error' Native error='',
7/21/2026 2:35:03 PM,Order,Order='474083431038/DEMO7298826' Name='Close' New state='Submitted' Instrument='MCL SEP26' Action='Buy to cover' Limit price=0 Stop price=0 Quantity=4 Type='Market' Time in force=DAY Oco='' Filled=0 Fill price=0 Error='No error' Native error='',
7/21/2026 2:35:02 PM,Position,Flatten account='DEMO7298826',
7/21/2026 9:50:01 AM,Position,Instrument='MNQ SEP26' Account='DEMO7298826' Average price=29146 Quantity=1 Market position=Short Operation=Operation_Add,
7/21/2026 9:50:01 AM,Execution,Execution='474083431029_1' Instrument='MNQ SEP26' Account='DEMO7298826' Exchange=Default Price=29146 Quantity=1 Market position=Short Operation=Operation_Add Order='474083431029' Time='7/21/2026 9:50 AM',
7/21/2026 9:50:01 AM,Order,Order='474083431029/DEMO7298826' Name='' New state='Filled' Instrument='MNQ SEP26' Action='Sell' Limit price=0 Stop price=0 Quantity=1 Type='Market' Time in force=DAY Oco='' Filled=1 Fill price=29146 Error='No error' Native error='',
7/21/2026 9:50:01 AM,Order,Order='474083431029/DEMO7298826' Name='' New state='Working' Instrument='MNQ SEP26' Action='Sell' Limit price=0 Stop price=0 Quantity=1 Type='Market' Time in force=DAY Oco='' Filled=0 Fill price=0 Error='No error' Native error='',
7/21/2026 9:50:01 AM,Order,Order='474083431029/DEMO7298826' Name='' New state='Accepted' Instrument='MNQ SEP26' Action='Sell' Limit price=0 Stop price=0 Quantity=1 Type='Market' Time in force=DAY Oco='' Filled=0 Fill price=0 Error='No error' Native error='',
7/21/2026 9:50:01 AM,Order,Order='474083431029/DEMO7298826' Name='' New state='Submitted' Instrument='MNQ SEP26' Action='Sell' Limit price=0 Stop price=0 Quantity=1 Type='Market' Time in force=DAY Oco='' Filled=0 Fill price=0 Error='No error' Native error='',
7/21/2026 9:50:01 AM,Position,Instrument='MNQ SEP26' Account='DEMO7298826' Average price=0 Quantity=0 Market position=Flat Operation=Remove,
7/21/2026 9:50:01 AM,Execution,Execution='474083431018_1' Instrument='MNQ SEP26' Account='DEMO7298826' Exchange=Default Price=29145.25 Quantity=1 Market position=Short Operation=Operation_Add Order='474083431018' Time='7/21/2026 9:50 AM',
7/21/2026 9:50:01 AM,Order,Order='474083431018/DEMO7298826' Name='Close' New state='Filled' Instrument='MNQ SEP26' Action='Sell' Limit price=0 Stop price=0 Quantity=1 Type='Market' Time in force=DAY Oco='' Filled=1 Fill price=29145.25 Error='No error' Native error='',
7/21/2026 9:50:01 AM,Order,Order='474083431018/DEMO7298826' Name='Close' New state='Working' Instrument='MNQ SEP26' Action='Sell' Limit price=0 Stop price=0 Quantity=1 Type='Market' Time in force=DAY Oco='' Filled=0 Fill price=0 Error='No error' Native error='',
7/21/2026 9:50:01 AM,Order,Order='474083431018/DEMO7298826' Name='Close' New state='Accepted' Instrument='MNQ SEP26' Action='Sell' Limit price=0 Stop price=0 Quantity=1 Type='Market' Time in force=DAY Oco='' Filled=0 Fill price=0 Error='No error' Native error='',
